START2_OP020_V_1angle,START2_OP020_V_1torque,START2_OP020_V_2angle,START2_OP020_V_2torque,START2_OP040_Vision_cosseprog,START2_OP050_Vision_paliermodel,START2_OP050_Vision_palierpresencedouille,START2_OP060_Vision_tirantcouleur,START2_OP070_V_1angle,START2_OP070_V_1prog,START2_OP070_V_1torque,START2_OP070_V_2angle,START2_OP070_V_2prog,START2_OP070_V_2torque,START2_OP080_Vision_rondelleprog,START2_OP090_MaxMidForceLimit,START2_OP090_MinMidForceLimit,START2_OP090_SnapRingFinalStroke,START2_OP090_SnapRingMidPointForce,START2_OP090_SnapRingPeakForce,START2_OP090_StartLinePeakForce,START2_OP100_Capuchon_insertionmesure,START2_OP110_Vissage_M8angle,START2_OP110_Vissage_M8prog,START2_OP110_Vissage_M8torque,START2_OP120_RodageI_mesure,START2_OP120_RodageU_mesure
42.2,3.75,50.8,3.77,300.0,1.0,1.0,2.0,104.7,8.0,6.64,115.1,8.0,6.63,3.0,140.0,50.0,11.48,86.5,162.87,20.86,0.55,29.2,2.0,9.53,141.54,11.97
41.9,3.8,46.7,3.79,300.0,1.0,1.0,2.0,113.9,8.0,6.6,110.8,8.0,6.6,3.0,140.0,50.0,11.72,112.16,178.65,52.54,0.55,34.8,2.0,9.63,138.27,11.97
51.8,3.77,46.1,3.77,300.0,1.0,1.0,2.0,97.0,8.0,6.61,117.1,8.0,6.61,3.0,140.0,50.0,11.78,115.94,189.71,42.25,0.53,31.6,2.0,9.67,138.88,11.97
27.4,3.82,48.0,3.78,700.0,2.0,1.0,1.0,140.6,7.0,6.42,145.1,7.0,6.4,7.0,140.0,50.0,11.71,69.01,134.16,24.05,0.41,15.3,1.0,12.14,116.62,11.97
24.1,3.8,35.7,3.78,1300.0,2.0,1.0,1.0,155.4,7.0,6.42,152.9,7.0,6.42,13.0,140.0,50.0,11.74,89.29,193.9,21.79,0.23,15.6,1.0,12.28,128.84,11.97
39.9,3.77,40.0,3.78,700.0,2.0,1.0,1.0,146.2,7.0,6.41,144.7,7.0,6.4,7.0,140.0,50.0,11.59,76.03,134.6,25.22,0.41,11.5,1.0,12.14,113.51,11.97
43.1,3.76,32.0,3.77,1000.0,2.0,1.0,1.0,141.2,7.0,6.42,162.0,7.0,6.4,10.0,140.0,50.0,11.76,106.14,194.52,59.25,0.58,11.4,1.0,12.29,119.41,11.97
27.0,3.79,37.2,3.78,700.0,2.0,1.0,1.0,147.3,7.0,6.41,154.2,7.0,6.41,7.0,140.0,50.0,11.43,78.74,134.34,45.72,0.41,17.6,1.0,12.31,114.7,11.97
35.8,3.79,40.6,3.75,700.0,2.0,1.0,1.0,159.2,7.0,6.4,144.2,7.0,6.4,7.0,140.0,50.0,11.56,60.61,139.55,47.55,0.41,17.4,1.0,12.08,112.28,11.97
53.7,3.77,46.5,3.76,300.0,1.0,1.0,2.0,94.6,8.0,6.62,93.2,8.0,6.6,3.0,140.0,50.0,11.91,91.18,213.75,28.36,0.54,31.5,2.0,9.6,139.56,11.97
34.8,3.75,49.6,3.78,300.0,1.0,1.0,2.0,109.8,8.0,6.61,86.2,8.0,6.61,3.0,140.0,50.0,11.48,93.61,170.89,23.08,0.55,29.7,2.0,9.55,129.42,11.97
28.7,3.75,38.3,3.79,1000.0,2.0,1.0,1.0,133.0,7.0,6.4,153.1,7.0,6.42,10.0,140.0,50.0,11.76,104.94,189.86,73.08,0.6,17.9,1.0,12.13,117.39,11.97
38.7,3.76,35.7,3.78,1300.0,2.0,1.0,1.0,182.5,7.0,6.42,160.3,7.0,6.42,13.0,140.0,50.0,11.86,72.23,141.66,14.27,0.23,14.6,1.0,12.19,122.39,11.97
37.2,3.76,31.1,3.77,1100.0,2.0,1.0,1.0,121.1,7.0,6.4,137.1,7.0,6.43,11.0,140.0,50.0,11.65,98.2,193.74,49.42,0.13,14.4,1.0,12.17,127.4,11.97
33.2,3.78,41.2,3.77,1300.0,2.0,1.0,1.0,136.7,7.0,6.42,160.3,7.0,6.4,13.0,140.0,50.0,11.93,66.04,115.12,8.97,0.23,22.6,1.0,12.19,123.55,11.97
33.8,3.75,40.5,3.77,700.0,2.0,1.0,1.0,157.8,7.0,6.4,161.5,7.0,6.42,7.0,140.0,50.0,11.57,69.15,119.37,24.51,0.41,14.4,1.0,12.23,110.18,11.97
44.9,3.78,30.1,3.79,700.0,2.0,1.0,1.0,145.9,7.0,6.41,136.9,7.0,6.43,7.0,140.0,50.0,11.57,72.25,137.12,31.6,0.41,12.9,1.0,12.27,113.49,11.97
35.8,3.76,32.4,3.77,1300.0,2.0,1.0,1.0,140.0,7.0,6.44,140.9,7.0,6.4,13.0,140.0,50.0,11.75,92.48,178.28,21.29,0.22,16.9,1.0,12.17,116.4,11.97
50.3,3.77,49.2,3.77,300.0,1.0,1.0,2.0,104.9,8.0,6.64,114.2,8.0,6.6,3.0,140.0,50.0,11.71,86.92,197.05,33.89,0.55,32.2,2.0,9.6,134.84,11.97
23.1,3.77,34.4,3.79,1300.0,2.0,1.0,1.0,147.6,7.0,6.44,180.4,7.0,6.41,13.0,140.0,50.0,11.75,89.88,177.37,26.73,0.22,20.7,1.0,12.18,116.34,11.97
30.4,3.78,46.1,3.81,700.0,2.0,1.0,1.0,155.7,7.0,6.42,159.2,7.0,6.42,7.0,140.0,50.0,11.69,79.03,136.49,43.92,0.41,12.7,1.0,12.29,111.34,11.97
34.9,3.81,39.9,3.75,70.0,2.0,1.0,1.0,140.6,7.0,6.4,158.3,7.0,6.42,7.0,140.0,50.0,11.56,78.72,125.87,39.84,0.4,18.6,1.0,12.12,115.45,11.97
32.1,3.81,40.9,3.77,1300.0,2.0,1.0,1.0,138.6,7.0,6.42,126.3,7.0,6.4,13.0,140.0,50.0,11.93,73.5,98.11,20.65,0.23,12.4,1.0,12.23,116.13,11.97
50.2,3.76,50.6,3.77,3.0,1.0,1.0,2.0,112.2,8.0,6.62,112.6,8.0,6.6,3.0,140.0,50.0,11.59,67.28,138.99,24.61,0.55,25.4,2.0,9.52,125.45,11.97
26.6,3.78,38.5,3.79,700.0,2.0,1.0,1.0,146.2,7.0,6.41,153.7,7.0,6.43,7.0,140.0,50.0,12.33,66.02,143.88,20.11,0.42,14.3,1.0,12.24,115.48,11.97
31.2,3.81,32.2,3.77,1300.0,2.0,1.0,1.0,156.5,7.0,6.42,138.2,7.0,6.43,13.0,140.0,50.0,12.12,65.48,144.69,15.76,0.23,13.0,1.0,12.24,124.02,11.97
31.3,3.76,33.2,3.79,700.0,2.0,1.0,1.0,172.3,7.0,6.43,150.1,7.0,6.4,7.0,140.0,50.0,11.6,87.97,124.47,30.6,0.4,19.3,1.0,12.24,113.29,11.97
36.3,3.79,41.4,3.78,400.0,1.0,1.0,2.0,106.3,8.0,6.62,118.4,8.0,6.6,4.0,150.0,50.0,11.79,115.57,194.91,37.75,0.4,53.1,1.0,12.03,139.99,11.97
40.3,3.77,27.1,3.77,1300.0,2.0,1.0,1.0,151.2,7.0,6.43,154.5,7.0,6.41,13.0,140.0,50.0,11.74,90.82,175.64,24.62,0.23,12.4,1.0,12.23,128.52,11.97
49.1,3.81,36.3,3.79,300.0,1.0,1.0,2.0,112.4,8.0,6.6,133.3,8.0,6.6,3.0,140.0,50.0,11.67,108.58,191.15,56.64,0.55,26.7,2.0,9.56,141.93,11.97
37.4,3.75,43.8,3.77,1300.0,2.0,1.0,1.0,129.2,7.0,6.42,164.5,7.0,6.42,13.0,140.0,50.0,11.74,79.32,201.71,20.82,0.22,19.5,1.0,12.23,116.62,11.97
31.9,3.8,37.6,3.79,700.0,2.0,1.0,1.0,155.4,7.0,6.4,145.0,7.0,6.43,7.0,140.0,50.0,11.58,77.04,139.49,38.72,0.41,25.5,1.0,12.08,112.01,11.97
28.9,3.76,34.0,3.76,700.0,2.0,1.0,1.0,154.5,7.0,6.4,151.5,7.0,6.43,7.0,140.0,50.0,11.54,78.62,123.53,24.96,0.41,21.1,1.0,12.22,114.98,11.97
49.8,3.76,46.3,3.78,300.0,1.0,1.0,2.0,99.0,8.0,6.62,94.1,8.0,6.61,3.0,140.0,50.0,11.68,73.82,131.5,23.71,0.55,33.5,2.0,9.55,135.35,11.97
27.7,3.79,29.4,3.77,1300.0,2.0,1.0,1.0,130.6,7.0,6.42,155.6,7.0,6.42,13.0,140.0,50.0,11.73,87.65,181.11,25.03,0.22,9.8,1.0,12.28,120.7,11.97
53.2,3.77,42.5,3.75,300.0,1.0,1.0,2.0,107.0,8.0,6.61,103.2,8.0,6.6,3.0,140.0,50.0,11.7,70.27,149.36,19.12,0.54,35.4,2.0,9.7,126.94,11.97
32.4,3.75,31.8,3.77,1300.0,2.0,1.0,1.0,138.7,7.0,6.4,144.3,7.0,6.42,13.0,140.0,50.0,11.86,77.01,177.47,23.89,0.23,16.0,1.0,12.23,129.48,11.97
36.2,3.78,28.1,3.78,1300.0,2.0,1.0,1.0,150.6,7.0,6.42,129.1,7.0,6.4,13.0,140.0,50.0,11.72,93.97,194.21,26.66,0.23,17.1,1.0,12.22,123.35,11.97
38.9,3.79,42.5,3.78,1100.0,2.0,1.0,1.0,131.0,7.0,6.42,113.5,7.0,6.41,11.0,140.0,50.0,11.91,71.58,160.02,21.37,0.12,12.8,1.0,12.17,127.78,11.97
25.9,3.77,27.4,3.79,1300.0,2.0,1.0,1.0,137.5,7.0,6.42,139.3,7.0,6.41,13.0,140.0,50.0,11.76,88.75,173.06,20.76,0.23,11.2,1.0,12.23,112.79,11.97
29.2,3.79,39.5,3.78,1300.0,2.0,1.0,1.0,141.9,7.0,6.42,139.3,7.0,6.42,13.0,140.0,50.0,11.93,79.8,173.32,24.09,0.23,13.1,1.0,12.2,123.96,11.97
35.3,3.78,42.3,3.79,1100.0,2.0,1.0,1.0,145.3,7.0,6.4,153.5,7.0,6.44,11.0,150.0,50.0,11.49,121.13,177.95,37.15,0.12,13.7,1.0,12.19,127.47,11.97
37.2,3.8,46.8,3.79,400.0,1.0,1.0,2.0,97.0,8.0,6.62,108.5,8.0,6.63,4.0,140.0,50.0,11.73,72.24,178.83,27.66,0.43,43.3,1.0,12.09,150.16,11.97
43.3,3.76,38.6,3.79,300.0,1.0,1.0,2.0,88.7,8.0,6.61,99.9,8.0,6.6,3.0,140.0,50.0,11.81,91.41,215.1,26.75,0.55,34.7,2.0,9.62,139.21,11.97
47.3,3.75,43.5,3.78,300.0,1.0,1.0,2.0,118.3,8.0,6.6,126.2,8.0,6.6,3.0,140.0,50.0,11.6,77.04,121.2,25.41,0.55,27.5,2.0,9.52,124.95,11.98
36.1,3.76,41.8,3.77,1000.0,2.0,1.0,1.0,144.7,7.0,6.41,146.6,7.0,6.4,10.0,140.0,50.0,11.74,110.56,190.09,66.06,0.6,16.6,1.0,12.1,122.06,11.97
49.3,3.77,44.2,3.78,300.0,1.0,1.0,2.0,96.9,8.0,6.62,116.0,8.0,6.6,3.0,140.0,50.0,11.86,75.43,164.06,23.45,0.55,34.3,2.0,9.61,125.24,11.98
30.8,3.81,35.3,3.79,1300.0,2.0,1.0,1.0,175.2,7.0,6.41,156.5,7.0,6.42,13.0,140.0,50.0,11.74,83.75,181.43,24.29,0.23,13.1,1.0,12.35,116.55,11.97
47.8,3.75,49.9,3.79,400.0,1.0,1.0,2.0,104.4,8.0,6.62,120.6,8.0,6.61,4.0,140.0,50.0,11.82,80.78,207.38,21.83,0.42,59.2,1.0,12.11,142.22,11.97
36.8,3.76,56.2,3.79,1300.0,2.0,1.0,1.0,122.1,7.0,6.41,150.8,7.0,6.43,13.0,140.0,50.0,11.84,68.31,132.74,16.07,0.23,13.4,1.0,12.27,124.96,11.97
42.2,3.79,35.3,3.77,1300.0,2.0,1.0,1.0,139.8,7.0,6.42,161.7,7.0,6.41,13.0,140.0,50.0,11.81,111.66,184.0,32.02,0.23,11.3,1.0,12.29,123.06,11.97
45.6,3.77,51.6,3.77,300.0,1.0,1.0,2.0,107.7,8.0,6.62,108.9,8.0,6.6,3.0,140.0,50.0,11.78,109.8,192.45,41.57,0.52,35.3,2.0,9.55,140.78,11.97
55.7,3.78,51.1,3.77,300.0,1.0,1.0,2.0,119.1,8.0,6.6,124.4,8.0,6.61,3.0,140.0,50.0,12.3,111.92,193.6,36.05,0.54,33.2,2.0,9.55,133.36,11.97
46.0,3.75,38.6,3.81,300.0,1.0,1.0,2.0,104.7,8.0,6.62,110.8,8.0,6.61,3.0,140.0,50.0,11.8,105.68,197.08,38.94,0.52,36.1,2.0,9.54,143.07,11.97
50.7,3.77,49.2,3.78,30.0,1.0,1.0,2.0,105.0,8.0,6.62,99.6,8.0,6.62,3.0,140.0,50.0,11.75,90.92,194.42,29.83,0.55,36.1,2.0,9.51,133.17,11.97
30.5,3.77,46.4,3.77,1300.0,2.0,1.0,1.0,136.9,7.0,6.44,160.7,7.0,6.43,13.0,140.0,50.0,11.93,72.58,100.57,22.93,0.23,10.6,1.0,12.22,117.78,11.97
34.3,3.78,37.0,3.76,1000.0,2.0,1.0,1.0,139.8,7.0,6.41,160.8,7.0,6.43,10.0,140.0,50.0,11.72,94.46,201.85,70.85,0.6,20.5,1.0,12.11,126.53,11.97
37.8,3.76,42.8,3.77,1100.0,2.0,1.0,1.0,162.6,7.0,6.44,165.7,7.0,6.4,11.0,140.0,50.0,12.48,88.24,189.06,22.88,0.13,10.6,1.0,12.3,129.51,11.97
30.0,3.81,35.2,3.79,7.0,2.0,1.0,1.0,157.0,7.0,6.41,158.1,7.0,6.43,7.0,140.0,50.0,11.6,84.27,126.64,26.39,0.4,11.4,1.0,12.24,115.05,11.97
35.5,3.8,34.5,3.79,1300.0,2.0,1.0,1.0,140.4,7.0,6.4,148.7,7.0,6.4,13.0,140.0,50.0,11.75,100.32,186.85,29.53,0.23,14.9,1.0,12.25,119.89,11.97
51.2,3.77,46.6,3.77,300.0,1.0,1.0,2.0,120.5,8.0,6.61,119.4,8.0,6.6,3.0,140.0,50.0,11.74,108.43,180.06,41.63,0.56,27.1,2.0,9.53,140.48,11.97
27.1,3.77,29.3,3.79,1300.0,2.0,1.0,1.0,150.9,7.0,6.4,169.6,7.0,6.41,13.0,140.0,50.0,11.75,90.48,196.4,26.97,0.23,9.8,1.0,12.34,110.32,11.97
32.1,3.77,44.9,3.79,700.0,2.0,1.0,1.0,138.1,7.0,6.42,143.6,7.0,6.41,7.0,140.0,50.0,11.49,80.67,142.72,32.59,0.41,13.7,1.0,12.24,117.96,11.97
52.1,3.75,43.8,3.78,300.0,1.0,1.0,2.0,107.1,8.0,6.61,112.7,8.0,6.6,3.0,140.0,50.0,11.86,83.64,202.82,27.18,0.55,31.5,2.0,9.5,130.3,11.97
38.1,3.78,29.7,3.77,700.0,2.0,1.0,1.0,149.4,7.0,6.42,149.7,7.0,6.4,7.0,140.0,50.0,11.6,67.26,138.86,39.29,0.4,24.0,1.0,12.19,110.72,11.97
49.5,3.77,47.8,3.77,300.0,1.0,1.0,2.0,92.3,8.0,6.63,101.5,8.0,6.61,3.0,140.0,50.0,12.27,115.8,186.37,44.39,0.55,31.6,2.0,9.58,135.81,11.97
31.9,3.78,44.7,3.77,1000.0,2.0,1.0,1.0,126.3,7.0,6.42,133.7,7.0,6.4,10.0,140.0,50.0,11.85,97.61,202.85,29.66,0.6,16.9,1.0,12.21,115.98,11.97
25.7,3.77,38.6,3.77,1300.0,2.0,1.0,1.0,131.0,7.0,6.41,131.4,7.0,6.42,13.0,140.0,50.0,11.95,73.56,114.01,22.53,0.23,13.5,1.0,12.2,108.32,11.97
48.5,3.77,41.0,3.79,40.0,1.0,1.0,2.0,100.1,8.0,6.61,124.8,8.0,6.6,4.0,140.0,50.0,11.66,75.23,164.19,21.69,0.42,58.7,1.0,12.01,141.16,11.97
31.8,3.8,37.6,3.79,700.0,2.0,1.0,1.0,157.4,7.0,6.42,153.6,7.0,6.43,7.0,140.0,50.0,11.57,66.02,132.75,26.08,0.41,13.9,1.0,12.25,111.23,11.97
47.2,3.77,47.2,3.79,400.0,1.0,1.0,2.0,121.8,8.0,6.63,118.4,8.0,6.61,4.0,140.0,50.0,11.84,81.78,185.22,22.97,0.42,46.8,1.0,12.11,153.58,11.97
46.3,3.76,49.8,3.77,1100.0,2.0,1.0,1.0,164.8,7.0,6.43,136.7,7.0,6.42,11.0,140.0,50.0,11.92,59.03,120.79,14.92,0.13,18.2,1.0,12.11,127.41,11.97
28.3,3.78,36.5,3.75,1300.0,2.0,1.0,1.0,151.4,7.0,6.42,166.8,7.0,6.42,13.0,140.0,50.0,11.75,90.35,185.3,22.82,0.22,19.5,1.0,12.22,114.57,11.97
41.3,3.76,34.3,3.79,1000.0,2.0,1.0,1.0,156.0,7.0,6.44,143.4,7.0,6.41,10.0,140.0,50.0,11.78,114.39,186.55,58.58,0.58,23.6,1.0,12.1,114.42,11.97
48.3,3.77,39.5,3.75,30.0,1.0,1.0,2.0,108.2,8.0,6.63,93.1,8.0,6.6,3.0,140.0,50.0,11.84,80.52,178.02,24.89,0.55,29.6,2.0,9.57,135.62,11.97
36.1,3.78,43.5,3.78,700.0,2.0,1.0,1.0,163.4,7.0,6.42,145.8,7.0,6.4,7.0,140.0,50.0,11.58,69.6,138.61,35.73,0.41,22.9,1.0,12.22,113.41,11.97
32.9,3.77,41.8,3.77,400.0,1.0,1.0,2.0,115.7,8.0,6.64,108.6,8.0,6.63,4.0,150.0,50.0,11.89,116.22,194.44,35.08,0.4,48.8,1.0,12.07,134.9,11.97
35.4,3.76,43.6,3.78,1100.0,2.0,1.0,1.0,131.5,7.0,6.42,137.9,7.0,6.41,11.0,140.0,50.0,11.68,83.46,177.83,42.9,0.12,18.4,1.0,12.12,131.09,11.97
33.4,3.77,48.0,3.77,300.0,1.0,1.0,2.0,112.7,8.0,6.63,132.3,8.0,6.61,3.0,140.0,50.0,11.81,107.21,185.0,47.23,0.54,30.7,2.0,9.56,134.9,11.97
29.7,3.78,39.5,3.77,700.0,2.0,1.0,1.0,147.0,7.0,6.44,153.1,7.0,6.4,7.0,140.0,50.0,11.74,81.28,142.59,31.55,0.41,12.4,1.0,12.3,111.43,11.97
30.8,3.77,43.7,3.79,700.0,2.0,1.0,1.0,157.2,7.0,6.41,147.1,7.0,6.42,7.0,140.0,50.0,11.57,63.23,120.79,22.7,0.41,16.3,1.0,12.27,113.0,11.97
49.0,3.8,50.6,3.79,3.0,1.0,1.0,2.0,99.8,8.0,6.63,108.1,8.0,6.63,3.0,140.0,50.0,11.48,83.18,167.13,20.93,0.54,34.9,2.0,9.56,141.81,11.97
32.4,3.78,36.3,3.78,700.0,2.0,1.0,1.0,131.4,7.0,6.43,156.2,7.0,6.42,7.0,140.0,50.0,11.71,97.73,145.6,27.48,0.41,16.9,1.0,12.26,120.17,11.97
44.1,3.79,49.5,3.78,300.0,1.0,1.0,2.0,97.0,8.0,6.62,131.3,8.0,6.6,3.0,140.0,50.0,11.76,102.42,192.41,33.87,0.54,37.9,2.0,9.52,140.22,11.97
39.3,3.81,44.5,3.78,1300.0,2.0,1.0,1.0,153.7,7.0,6.41,158.0,7.0,6.41,13.0,140.0,50.0,11.7,84.7,178.93,22.42,0.23,12.7,1.0,12.23,116.35,11.97
32.5,3.8,32.8,3.8,700.0,2.0,1.0,1.0,137.7,7.0,6.42,150.7,7.0,6.4,7.0,140.0,50.0,11.54,66.59,140.49,26.02,0.41,18.4,1.0,12.22,115.71,11.97
34.8,3.78,31.6,3.79,1300.0,2.0,1.0,1.0,155.7,7.0,6.42,153.8,7.0,6.4,13.0,140.0,50.0,11.62,94.42,188.5,26.49,0.23,12.7,1.0,12.17,115.54,11.97
34.7,3.78,37.0,3.79,1300.0,2.0,1.0,1.0,146.5,7.0,6.43,134.8,7.0,6.43,13.0,140.0,50.0,11.93,77.85,164.02,24.6,0.23,12.1,1.0,12.11,121.11,11.97
24.2,3.79,36.1,3.78,1300.0,2.0,1.0,1.0,146.6,7.0,6.42,164.9,7.0,6.42,13.0,140.0,50.0,11.73,89.9,198.69,24.11,0.23,8.1,1.0,12.18,117.47,11.97
35.9,3.81,43.6,3.78,300.0,1.0,1.0,2.0,110.8,8.0,6.62,120.1,8.0,6.6,3.0,140.0,50.0,11.81,72.83,178.05,22.34,0.54,39.1,2.0,9.52,133.7,11.97
37.0,3.78,43.4,3.78,70.0,2.0,1.0,1.0,163.5,7.0,6.44,177.0,7.0,6.41,7.0,140.0,50.0,11.57,70.12,137.28,29.87,0.41,12.2,1.0,12.19,110.24,11.97
31.6,3.78,33.7,3.77,1300.0,2.0,1.0,1.0,146.4,7.0,6.42,150.2,7.0,6.41,13.0,140.0,50.0,11.81,76.1,135.5,17.39,0.23,10.1,1.0,12.17,122.4,11.97
34.7,3.77,42.4,3.77,700.0,2.0,1.0,1.0,149.9,7.0,6.43,144.9,7.0,6.4,7.0,140.0,50.0,11.59,69.99,129.49,26.11,0.41,21.7,1.0,12.26,116.01,11.97
32.6,3.76,50.8,3.78,1300.0,2.0,1.0,1.0,123.0,7.0,6.4,144.5,7.0,6.43,13.0,140.0,50.0,11.95,76.63,127.81,26.71,0.22,12.4,1.0,12.17,125.9,11.97
42.4,3.78,40.4,3.78,30.0,1.0,1.0,2.0,118.5,8.0,6.61,107.9,8.0,6.6,3.0,140.0,50.0,11.77,70.15,169.22,18.46,0.55,31.9,2.0,9.53,130.85,11.97
30.2,3.77,34.0,3.76,700.0,2.0,1.0,1.0,162.7,7.0,6.42,150.8,7.0,6.43,7.0,140.0,50.0,11.59,71.71,142.68,33.74,0.41,19.8,1.0,12.13,111.63,11.97
27.7,3.78,43.5,3.79,700.0,2.0,1.0,1.0,156.2,7.0,6.4,169.9,7.0,6.43,7.0,140.0,50.0,11.56,76.47,127.5,43.03,0.41,32.3,1.0,12.19,112.77,11.97
31.6,3.78,31.9,3.78,1000.0,2.0,1.0,1.0,131.2,7.0,6.41,133.0,7.0,6.4,10.0,150.0,50.0,11.49,89.55,198.08,72.97,0.59,14.4,1.0,12.22,122.38,11.97
37.5,3.79,47.0,3.76,30.0,1.0,1.0,2.0,118.3,8.0,6.64,122.9,8.0,6.62,3.0,140.0,50.0,11.79,119.92,175.93,35.77,0.54,32.5,2.0,9.57,135.54,11.97
50.3,3.81,44.7,3.77,300.0,1.0,1.0,2.0,93.4,8.0,6.64,91.9,8.0,6.6,3.0,140.0,50.0,11.72,86.64,198.94,30.67,0.55,35.2,2.0,9.5,136.35,11.97
41.4,3.77,49.2,3.77,300.0,1.0,1.0,2.0,102.8,8.0,6.62,101.6,8.0,6.6,3.0,140.0,50.0,12.3,115.65,195.28,34.55,0.55,34.2,2.0,9.54,127.93,11.97
32.2,3.78,44.6,3.79,1000.0,2.0,1.0,1.0,141.4,7.0,6.41,129.6,7.0,6.41,10.0,140.0,50.0,12.3,119.7,187.02,49.94,0.6,16.0,1.0,12.21,129.02,11.97
52.1,3.79,36.7,3.75,300.0,1.0,1.0,2.0,99.8,8.0,6.61,129.3,8.0,6.6,3.0,140.0,50.0,11.58,61.91,127.89,23.7,0.54,31.6,2.0,9.63,136.02,11.97
40.0,3.77,33.9,3.77,1300.0,2.0,1.0,1.0,140.8,7.0,6.4,134.5,7.0,6.4,13.0,140.0,50.0,11.88,72.14,110.93,14.4,0.23,18.5,1.0,12.13,127.51,11.97
31.9,3.81,36.9,3.79,1300.0,2.0,1.0,1.0,137.7,7.0,6.42,147.1,7.0,6.41,13.0,140.0,50.0,11.88,66.25,106.42,13.04,0.23,11.8,1.0,12.19,132.87,11.97
34.1,3.76,45.3,3.79,1300.0,2.0,1.0,1.0,130.5,7.0,6.42,134.2,7.0,6.42,13.0,140.0,50.0,12.5,67.02,102.28,11.26,0.23,14.8,1.0,12.27,119.52,11.97
41.8,3.83,44.7,3.78,700.0,2.0,1.0,1.0,157.8,7.0,6.42,139.6,7.0,6.43,7.0,140.0,50.0,11.58,68.05,125.23,20.48,0.42,14.3,1.0,12.18,114.01,11.97
39.5,3.77,32.8,3.78,700.0,2.0,1.0,1.0,155.2,7.0,6.41,143.3,7.0,6.41,7.0,140.0,50.0,11.5,65.66,145.97,41.21,0.41,17.7,1.0,12.17,118.76,11.97
30.8,3.77,48.9,3.78,300.0,1.0,1.0,2.0,112.8,8.0,6.62,127.0,8.0,6.61,3.0,140.0,50.0,11.47,84.7,175.18,19.95,0.55,36.0,2.0,9.68,133.6,11.97
45.7,3.78,40.8,3.75,400.0,1.0,1.0,2.0,110.9,8.0,6.62,140.6,8.0,6.6,4.0,140.0,50.0,12.1,86.96,195.75,20.56,0.43,56.4,1.0,12.1,199.32,7.33
41.1,3.78,30.6,3.77,1300.0,2.0,1.0,1.0,157.3,7.0,6.42,172.7,7.0,6.41,13.0,140.0,50.0,11.74,84.85,183.44,23.25,0.22,20.4,1.0,12.1,124.57,11.97
42.5,3.77,50.5,3.77,300.0,1.0,1.0,2.0,114.1,8.0,6.64,128.7,8.0,6.6,3.0,140.0,50.0,11.82,72.1,174.43,19.82,0.54,30.4,2.0,9.52,132.4,11.97
31.7,3.79,42.0,3.77,1300.0,2.0,1.0,1.0,144.5,7.0,6.42,149.5,7.0,6.41,13.0,140.0,50.0,11.86,68.98,126.05,12.83,0.23,12.9,1.0,12.12,125.52,11.97
34.5,3.76,33.8,3.8,1300.0,2.0,1.0,1.0,154.2,7.0,6.4,146.3,7.0,6.4,13.0,140.0,50.0,11.88,74.34,178.36,16.2,0.23,11.6,1.0,12.28,120.77,11.97
31.4,3.78,42.1,3.77,1000.0,2.0,1.0,1.0,138.4,7.0,6.42,130.7,7.0,6.42,10.0,140.0,50.0,11.34,87.17,176.86,25.15,0.59,20.4,1.0,12.17,119.46,11.97
46.2,3.77,49.8,3.78,4.0,1.0,1.0,2.0,102.2,8.0,6.62,111.7,8.0,6.6,4.0,150.0,50.0,11.93,113.81,189.18,36.43,0.4,51.0,1.0,12.16,144.05,11.97
32.5,3.76,35.7,3.79,1300.0,2.0,1.0,1.0,149.3,7.0,6.42,160.1,7.0,6.4,13.0,140.0,50.0,11.93,68.51,124.4,19.97,0.23,10.8,1.0,12.28,126.96,11.97
27.0,3.79,44.0,3.8,1300.0,2.0,1.0,1.0,124.4,7.0,6.42,141.0,7.0,6.42,13.0,140.0,50.0,11.74,98.92,185.18,25.95,0.23,12.8,1.0,12.13,122.03,11.97
43.9,3.78,36.0,3.78,300.0,1.0,1.0,2.0,118.7,8.0,6.61,123.9,8.0,6.62,3.0,140.0,50.0,12.31,117.76,193.11,35.02,0.55,27.0,2.0,9.55,135.42,11.97
38.9,3.81,41.1,3.77,400.0,1.0,1.0,2.0,99.1,8.0,6.61,114.1,8.0,6.62,4.0,140.0,50.0,11.97,89.98,200.24,27.77,0.42,53.5,1.0,12.08,139.24,11.97
32.1,3.77,38.3,3.77,1000.0,2.0,1.0,1.0,156.6,7.0,6.42,123.8,7.0,6.42,10.0,140.0,50.0,11.86,99.28,207.77,31.19,0.59,11.5,1.0,12.19,125.35,11.97
56.3,3.78,51.2,3.78,300.0,1.0,1.0,2.0,107.0,8.0,6.6,118.8,8.0,6.61,3.0,140.0,50.0,11.48,91.29,188.01,23.07,0.54,35.0,2.0,9.58,132.96,11.97
47.6,3.76,48.1,3.76,300.0,1.0,1.0,2.0,105.0,8.0,6.62,110.0,8.0,6.6,3.0,140.0,50.0,11.74,107.64,187.08,42.11,0.55,30.1,2.0,9.6,121.32,11.97
37.2,3.75,47.6,3.77,400.0,1.0,1.0,2.0,102.4,8.0,6.61,108.7,8.0,6.6,4.0,140.0,50.0,12.11,91.53,182.12,25.69,0.42,73.5,1.0,12.04,139.97,11.97
34.0,3.77,35.1,3.78,1100.0,2.0,1.0,1.0,139.2,7.0,6.42,128.3,7.0,6.41,11.0,140.0,50.0,11.86,70.64,169.47,22.33,0.12,7.9,1.0,12.31,132.65,11.97
